dec_date,dec_region,dec_total nitrogen,dec_total phosphorus,dec_dissolved phosphorus,dec_chlorophyll-a,dec_secchi depth,dec_temperature
2022-07-24,Main Lake Central,0.42166666666666663,14.083333333333334,7.583333333333333,8.303333333333333,3.8166666666666664,
2022-07-25,Main Lake Central,0.42166666666666663,14.083333333333334,7.583333333333333,8.303333333333333,3.8166666666666664,
2022-07-26,Main Lake Central,0.42166666666666663,14.083333333333334,7.583333333333333,8.303333333333333,3.8166666666666664,
2022-07-27,Main Lake Central,0.42166666666666663,14.083333333333334,7.583333333333333,8.303333333333333,3.8166666666666664,
2022-07-28,Main Lake Central,0.38166666666666665,12.133333333333335,7.75,5.909999999999999,4.766666666666667,
2022-07-29,Main Lake Central,0.36750000000000005,12.100000000000001,7.95,3.464999999999998,5.8500000000000005,
2022-07-30,Main Lake Central,0.39333333333333337,12.116666666666667,7.483333333333334,3.1999999999999993,6.1000000000000005,
2022-07-31,Main Lake Central,0.39333333333333337,12.116666666666667,7.483333333333334,3.1999999999999993,6.1000000000000005,
2022-08-01,Main Lake Central,0.39333333333333337,12.116666666666667,7.483333333333334,3.1999999999999993,6.1000000000000005,
2022-08-02,Main Lake Central,0.39333333333333337,12.116666666666667,7.483333333333334,3.1999999999999993,6.1000000000000005,
2022-08-03,Main Lake Central,0.39333333333333337,12.116666666666667,7.483333333333334,3.1999999999999993,6.1000000000000005,
2022-08-04,Main Lake Central,0.405,12.0,7.150000000000001,3.444999999999999,6.050000000000001,
2022-08-05,Main Lake Central,0.405,12.0,7.150000000000001,3.444999999999999,6.050000000000001,
2022-08-06,Main Lake Central,0.43999999999999995,12.0,8.6,3.5299999999999994,6.1000000000000005,
2022-08-07,Main Lake Central,0.43999999999999995,12.0,8.6,3.5299999999999994,6.1000000000000005,
2022-08-08,Main Lake Central,0.43999999999999995,12.0,8.6,3.5299999999999994,6.1000000000000005,
2022-08-09,Main Lake Central,0.43999999999999995,12.0,8.6,3.5299999999999994,6.1000000000000005,
2022-08-10,Main Lake Central,0.43999999999999995,12.0,8.6,3.5299999999999994,6.1000000000000005,
2022-08-11,Main Lake Central,0.43999999999999995,11.616666666666665,8.049999999999999,3.5099999999999993,6.166666666666667,
2022-08-12,Main Lake Central,0.43999999999999995,11.616666666666665,8.049999999999999,3.5099999999999993,6.166666666666667,
2022-08-13,Main Lake Central,0.43749999999999994,11.349999999999998,8.799999999999999,3.929999999999999,5.949999999999999,
2022-08-14,Main Lake Central,0.43749999999999994,11.349999999999998,8.799999999999999,3.929999999999999,5.949999999999999,
2022-08-15,Main Lake Central,0.43749999999999994,11.349999999999998,8.799999999999999,3.929999999999999,5.949999999999999,
2022-08-16,Main Lake Central,0.4416666666666667,11.483333333333333,7.533333333333334,3.633333333333333,5.166666666666667,
2022-08-17,Main Lake Central,0.4416666666666667,11.483333333333333,7.533333333333334,3.633333333333333,5.166666666666667,
2022-08-18,Main Lake Central,0.4416666666666667,11.483333333333333,7.533333333333334,3.633333333333333,5.166666666666667,
2022-08-19,Main Lake Central,0.4416666666666667,11.483333333333333,7.533333333333334,3.633333333333333,5.166666666666667,
2022-08-20,Main Lake Central,0.4075000000000001,11.224999999999998,5.550000000000001,3.599999999999999,4.65,
2022-08-21,Main Lake Central,0.4075000000000001,11.224999999999998,5.550000000000001,3.599999999999999,4.65,
2022-08-22,Main Lake Central,0.4075000000000001,11.224999999999998,5.550000000000001,3.599999999999999,4.65,
2022-08-23,Main Lake Central,0.4075000000000001,11.224999999999998,5.550000000000001,3.599999999999999,4.65,
2022-08-24,Main Lake Central,0.385,11.916666666666666,6.166666666666667,4.1499999999999995,4.433333333333334,
2022-08-25,Main Lake Central,0.4566666666666667,12.133333333333335,6.966666666666666,4.813333333333333,3.766666666666667,
2022-08-26,Main Lake Central,0.4566666666666667,12.133333333333335,6.966666666666666,4.813333333333333,3.766666666666667,
2022-08-27,Main Lake Central,0.4566666666666667,12.133333333333335,6.966666666666666,4.813333333333333,3.766666666666667,
2022-08-28,Main Lake Central,0.4566666666666667,12.133333333333335,6.966666666666666,4.813333333333333,3.766666666666667,
2022-08-29,Main Lake Central,0.4566666666666667,12.133333333333335,6.966666666666666,4.813333333333333,3.766666666666667,
2022-08-30,Main Lake Central,0.46,12.325000000000003,7.949999999999999,5.699999999999999,3.8500000000000005,
2022-08-31,Main Lake Central,0.46,12.325000000000003,7.949999999999999,5.699999999999999,3.8500000000000005,
2022-09-01,Main Lake Central,0.46,12.325000000000003,7.949999999999999,5.699999999999999,3.8500000000000005,
2022-09-02,Main Lake Central,0.46,12.325000000000003,7.949999999999999,5.699999999999999,3.8500000000000005,
2022-09-03,Main Lake Central,0.46,12.325000000000003,7.949999999999999,5.699999999999999,3.8500000000000005,
2022-09-04,Main Lake Central,0.46,12.325000000000003,7.949999999999999,5.699999999999999,3.8500000000000005,
2022-09-05,Main Lake Central,0.46,12.325000000000003,7.949999999999999,5.699999999999999,3.8500000000000005,
2022-09-06,Main Lake Central,0.46,12.325000000000003,7.949999999999999,5.699999999999999,3.8500000000000005,
2022-09-07,Main Lake Central,0.5800000000000001,11.350000000000001,8.5,6.15,3.7,
2022-09-08,Main Lake Central,0.37,9.899999999999999,7.75,4.07,5.3,
2022-09-09,Main Lake Central,0.37,9.899999999999999,7.75,4.07,5.3,
2022-09-10,Main Lake Central,0.37,9.899999999999999,7.75,4.07,5.3,
2022-09-11,Main Lake Central,0.37,9.899999999999999,7.75,4.07,5.3,
2022-09-12,Main Lake Central,0.37,9.899999999999999,7.75,4.07,5.3,
2022-09-13,Main Lake Central,0.365,10.1,7.15,5.729999999999999,5.05,
2022-09-14,Main Lake Central,0.365,10.1,7.15,5.729999999999999,5.05,
2022-09-15,Main Lake Central,0.365,10.1,7.15,5.729999999999999,5.05,
2022-09-16,Main Lake Central,0.365,10.1,7.15,5.729999999999999,5.05,
2022-09-17,Main Lake Central,0.365,10.1,7.15,5.729999999999999,5.05,
2022-09-18,Main Lake Central,0.365,10.1,7.15,5.729999999999999,5.05,
2022-09-19,Main Lake Central,0.365,10.1,7.15,5.729999999999999,5.05,
2022-09-20,Main Lake Central,0.365,10.1,7.15,5.729999999999999,5.05,
2022-09-21,Main Lake Central,0.365,10.1,7.15,5.729999999999999,5.05,
2022-09-22,Main Lake Central,0.365,11.1,12.075000000000001,7.39,4.65,
2022-09-23,Main Lake Central,0.365,11.1,12.075000000000001,7.39,4.65,
2022-09-24,Main Lake Central,0.365,11.1,12.075000000000001,7.39,4.65,
2022-09-25,Main Lake Central,0.365,11.1,12.075000000000001,7.39,4.65,
2022-09-26,Main Lake Central,0.365,11.1,12.075000000000001,7.39,4.65,
2022-09-27,Main Lake Central,0.37,11.899999999999999,17.6,,4.5,
2022-09-28,Main Lake Central,0.37,11.899999999999999,17.6,,4.5,
2022-09-29,Main Lake Central,0.37,11.899999999999999,17.6,,4.5,
2022-09-30,Main Lake Central,0.37,11.899999999999999,17.6,,4.5,
2022-10-01,Main Lake Central,0.37,11.899999999999999,17.6,,4.5,
2022-10-02,Main Lake Central,0.37,11.899999999999999,17.6,,4.5,
2022-10-03,Main Lake Central,0.37,11.899999999999999,17.6,,4.5,
2022-10-04,Main Lake Central,0.37,11.899999999999999,17.6,,4.5,
2022-10-05,Main Lake Central,0.37,11.899999999999999,17.6,,4.5,
2022-10-06,Main Lake Central,0.4,9.9,12.0,4.8,5.6,
2022-10-07,Main Lake Central,0.4,9.9,12.0,4.8,5.6,
2022-10-08,Main Lake Central,0.4,9.9,12.0,4.8,5.6,
2022-10-09,Main Lake Central,0.4,9.9,12.0,4.8,5.6,
2022-10-10,Main Lake Central,0.4,9.9,12.0,4.8,5.6,
2022-10-11,Main Lake Central,0.4,9.9,12.0,4.8,5.6,
2022-10-12,Main Lake Central,0.4,9.9,12.0,4.8,5.6,
2022-10-13,Main Lake Central,0.4,9.9,12.0,4.8,5.6,
2022-10-14,Main Lake Central,0.4,9.9,12.0,4.8,5.6,
2022-10-15,Main Lake Central,0.4,9.9,12.0,4.8,5.6,
2022-10-16,Main Lake Central,0.4,9.9,12.0,4.8,5.6,
2022-10-17,Main Lake Central,0.4,9.9,12.0,4.8,5.6,
2022-10-18,Main Lake Central,0.4,9.9,12.0,4.8,5.6,
2022-10-19,Main Lake Central,0.39249999999999996,10.425,9.325,4.699999999999999,5.05,
2022-10-20,Main Lake Central,0.38499999999999995,10.95,6.65,4.6,4.5,
2022-10-21,Main Lake Central,0.38499999999999995,10.95,6.65,4.6,4.5,
2022-10-22,Main Lake Central,0.38499999999999995,10.95,6.65,4.6,4.5,
2022-10-23,Main Lake Central,0.38499999999999995,10.95,6.65,4.6,4.5,
2022-10-24,Main Lake Central,0.38499999999999995,10.95,6.65,4.6,4.5,
2022-10-25,Main Lake Central,0.38499999999999995,10.95,6.65,4.6,4.5,
2022-10-26,Main Lake Central,0.38499999999999995,10.95,6.65,4.6,4.5,
2022-10-27,Main Lake Central,0.38499999999999995,10.95,6.65,4.6,4.5,
2022-10-28,Main Lake Central,0.38499999999999995,10.95,6.65,4.6,4.5,
2022-10-29,Main Lake Central,0.38499999999999995,10.95,6.65,4.6,4.5,
2022-10-30,Main Lake Central,0.38499999999999995,10.95,6.65,4.6,4.5,
2022-10-31,Main Lake Central,0.38499999999999995,10.95,6.65,4.6,4.5,
2022-11-01,Main Lake Central,0.38499999999999995,10.95,6.65,4.6,4.5,
2022-11-02,Main Lake Central,,,,,,
2022-11-03,Main Lake Central,,,,,,
2022-11-04,Main Lake Central,,,,,,
2022-11-05,Main Lake Central,,,,,,
2022-11-06,Main Lake Central,,,,,,
2022-11-07,Main Lake Central,,,,,,
2022-11-08,Main Lake Central,,,,,,
2022-11-09,Main Lake Central,,,,,,
2022-11-10,Main Lake Central,,,,,,
2022-11-11,Main Lake Central,,,,,,
2022-11-12,Main Lake Central,,,,,,
2022-11-13,Main Lake Central,,,,,,
2022-11-14,Main Lake Central,,,,,,
2022-11-15,Main Lake Central,,,,,,
2022-11-16,Main Lake Central,,,,,,
2022-11-17,Main Lake Central,,,,,,
2022-11-18,Main Lake Central,,,,,,
2022-11-19,Main Lake Central,,,,,,
2022-11-20,Main Lake Central,,,,,,
2022-11-21,Main Lake Central,,,,,,
2022-11-22,Main Lake Central,,,,,,
2022-11-23,Main Lake Central,,,,,,
2022-11-24,Main Lake Central,,,,,,
2022-11-25,Main Lake Central,,,,,,
2022-11-26,Main Lake Central,,,,,,
2022-11-27,Main Lake Central,,,,,,
2022-11-28,Main Lake Central,,,,,,
2022-11-29,Main Lake Central,,,,,,
2022-11-30,Main Lake Central,,,,,,
2022-12-01,Main Lake Central,,,,,,
2022-12-02,Main Lake Central,,,,,,
2022-12-03,Main Lake Central,,,,,,
2022-12-04,Main Lake Central,,,,,,
2022-12-05,Main Lake Central,,,,,,
2022-12-06,Main Lake Central,,,,,,
2022-12-07,Main Lake Central,,,,,,
2022-12-08,Main Lake Central,,,,,,
2022-12-09,Main Lake Central,,,,,,
2022-12-10,Main Lake Central,,,,,,
2022-12-11,Main Lake Central,,,,,,
2022-12-12,Main Lake Central,,,,,,
2022-12-13,Main Lake Central,,,,,,
2022-12-14,Main Lake Central,,,,,,
2022-12-15,Main Lake Central,,,,,,
2022-12-16,Main Lake Central,,,,,,
2022-12-17,Main Lake Central,,,,,,
2022-12-18,Main Lake Central,,,,,,
2022-12-19,Main Lake Central,,,,,,
2022-12-20,Main Lake Central,,,,,,
2022-12-21,Main Lake Central,,,,,,
2022-12-22,Main Lake Central,,,,,,
2022-12-23,Main Lake Central,,,,,,
2022-12-24,Main Lake Central,,,,,,
2022-12-25,Main Lake Central,,,,,,
2022-12-26,Main Lake Central,,,,,,
2022-12-27,Main Lake Central,,,,,,
2022-12-28,Main Lake Central,,,,,,
2022-12-29,Main Lake Central,,,,,,
2022-12-30,Main Lake Central,,,,,,
2022-12-31,Main Lake Central,,,,,,
2023-01-01,Main Lake Central,,,,,,
2023-01-02,Main Lake Central,,,,,,
2023-01-03,Main Lake Central,,,,,,
2023-01-04,Main Lake Central,,,,,,
2023-01-05,Main Lake Central,,,,,,
2023-01-06,Main Lake Central,,,,,,
2023-01-07,Main Lake Central,,,,,,
2023-01-08,Main Lake Central,,,,,,
2023-01-09,Main Lake Central,,,,,,
2023-01-10,Main Lake Central,,,,,,
2023-01-11,Main Lake Central,,,,,,
2023-01-12,Main Lake Central,,,,,,
2023-01-13,Main Lake Central,,,,,,
2023-01-14,Main Lake Central,,,,,,
2023-01-15,Main Lake Central,,,,,,
2023-01-16,Main Lake Central,,,,,,
2023-01-17,Main Lake Central,,,,,,
2023-01-18,Main Lake Central,,,,,,
2023-01-19,Main Lake Central,,,,,,
2023-01-20,Main Lake Central,,,,,,
2023-01-21,Main Lake Central,,,,,,
2023-01-22,Main Lake Central,,,,,,
2023-01-23,Main Lake Central,,,,,,
2023-01-24,Main Lake Central,,,,,,
2023-01-25,Main Lake Central,,,,,,
2023-01-26,Main Lake Central,,,,,,
2023-01-27,Main Lake Central,,,,,,
2023-01-28,Main Lake Central,,,,,,
2023-01-29,Main Lake Central,,,,,,
2023-01-30,Main Lake Central,,,,,,
2023-01-31,Main Lake Central,,,,,,
2023-02-01,Main Lake Central,,,,,,
2023-02-02,Main Lake Central,,,,,,
2023-02-03,Main Lake Central,,,,,,
2023-02-04,Main Lake Central,,,,,,
2023-02-05,Main Lake Central,,,,,,
2023-02-06,Main Lake Central,,,,,,
2023-02-07,Main Lake Central,,,,,,
2023-02-08,Main Lake Central,,,,,,
2023-02-09,Main Lake Central,,,,,,
2023-02-10,Main Lake Central,,,,,,
2023-02-11,Main Lake Central,,,,,,
2023-02-12,Main Lake Central,,,,,,
2023-02-13,Main Lake Central,,,,,,
2023-02-14,Main Lake Central,,,,,,
2023-02-15,Main Lake Central,,,,,,
2023-02-16,Main Lake Central,,,,,,
2023-02-17,Main Lake Central,,,,,,
2023-02-18,Main Lake Central,,,,,,
2023-02-19,Main Lake Central,,,,,,
2023-02-20,Main Lake Central,,,,,,
2023-02-21,Main Lake Central,,,,,,
2023-02-22,Main Lake Central,,,,,,
2023-02-23,Main Lake Central,,,,,,
2023-02-24,Main Lake Central,,,,,,
2023-02-25,Main Lake Central,,,,,,
2023-02-26,Main Lake Central,,,,,,
2023-02-27,Main Lake Central,,,,,,
2023-02-28,Main Lake Central,,,,,,
2023-03-01,Main Lake Central,,,,,,
2023-03-02,Main Lake Central,,,,,,
2023-03-03,Main Lake Central,,,,,,
2023-03-04,Main Lake Central,,,,,,
2023-03-05,Main Lake Central,,,,,,
2023-03-06,Main Lake Central,,,,,,
2023-03-07,Main Lake Central,,,,,,
2023-03-08,Main Lake Central,,,,,,
2023-03-09,Main Lake Central,,,,,,
2023-03-10,Main Lake Central,,,,,,
2023-03-11,Main Lake Central,,,,,,
2023-03-12,Main Lake Central,,,,,,
2023-03-13,Main Lake Central,,,,,,
2023-03-14,Main Lake Central,,,,,,
2023-03-15,Main Lake Central,,,,,,
2023-03-16,Main Lake Central,,,,,,
2023-03-17,Main Lake Central,,,,,,
2023-03-18,Main Lake Central,,,,,,
2023-03-19,Main Lake Central,,,,,,
2023-03-20,Main Lake Central,,,,,,
2023-03-21,Main Lake Central,,,,,,
2023-03-22,Main Lake Central,,,,,,
2023-03-23,Main Lake Central,,,,,,
2023-03-24,Main Lake Central,,,,,,
2023-03-25,Main Lake Central,,,,,,
2023-03-26,Main Lake Central,,,,,,
2023-03-27,Main Lake Central,,,,,,
2023-03-28,Main Lake Central,,,,,,
2023-03-29,Main Lake Central,,,,,,
2023-03-30,Main Lake Central,,,,,,
2023-03-31,Main Lake Central,,,,,,
2023-04-01,Main Lake Central,,,,,,
2023-04-02,Main Lake Central,,,,,,
2023-04-03,Main Lake Central,,,,,,
2023-04-04,Main Lake Central,,,,,,
2023-04-05,Main Lake Central,,,,,,
2023-04-06,Main Lake Central,,,,,,
2023-04-07,Main Lake Central,,,,,,
2023-04-08,Main Lake Central,,,,,,
2023-04-09,Main Lake Central,,,,,,
2023-04-10,Main Lake Central,,,,,,
2023-04-11,Main Lake Central,,,,,,
2023-04-12,Main Lake Central,,,,,,
2023-04-13,Main Lake Central,,,,,,
2023-04-14,Main Lake Central,,,,,,
2023-04-15,Main Lake Central,,,,,,
2023-04-16,Main Lake Central,,,,,,
2023-04-17,Main Lake Central,,,,,,
2023-04-18,Main Lake Central,,,,,,
2023-04-19,Main Lake Central,,,,,,
2023-04-20,Main Lake Central,,,,,,
2023-04-21,Main Lake Central,,,,,,
2023-04-22,Main Lake Central,,,,,,
2023-04-23,Main Lake Central,,,,,,
2023-04-24,Main Lake Central,,,,,,
2023-04-25,Main Lake Central,,,,,,
2023-04-26,Main Lake Central,,,,,,
2023-04-27,Main Lake Central,,,,,,
2023-04-28,Main Lake Central,,,,,,
2023-04-29,Main Lake Central,,,,,,
2023-04-30,Main Lake Central,,,,,,
2023-05-01,Main Lake Central,,,,,,
2023-05-02,Main Lake Central,,,,,,
2023-05-03,Main Lake Central,,,,,,
2023-05-04,Main Lake Central,,,,,,
2023-05-05,Main Lake Central,,,,,,
2023-05-06,Main Lake Central,,,,,,
2023-05-07,Main Lake Central,,,,,,
2023-05-08,Main Lake Central,,,,,,
2023-05-09,Main Lake Central,,,,,,
2023-05-10,Main Lake Central,,,,,,
2023-05-11,Main Lake Central,,,,,,
2023-05-12,Main Lake Central,,,,,,
2023-05-13,Main Lake Central,,,,,,
2023-05-14,Main Lake Central,,,,,,
2023-05-15,Main Lake Central,,,,,,
2023-05-16,Main Lake Central,,,,,,
2023-05-17,Main Lake Central,,,,,,
2023-05-18,Main Lake Central,,,,,,
2023-05-19,Main Lake Central,0.44,10.25,9.1,2.23,6.0,
2023-05-20,Main Lake Central,0.44,10.25,9.1,2.23,6.0,
2023-05-21,Main Lake Central,0.44,10.25,9.1,2.23,6.0,
2023-05-22,Main Lake Central,0.44,10.25,9.1,2.23,6.0,
2023-05-23,Main Lake Central,0.44,10.25,9.1,2.23,6.0,
2023-05-24,Main Lake Central,0.44,10.25,9.1,2.23,6.0,
2023-05-25,Main Lake Central,0.44,10.25,9.1,2.23,6.0,
2023-05-26,Main Lake Central,0.44,10.25,9.1,2.23,6.0,
2023-05-27,Main Lake Central,0.44,10.25,9.1,2.23,6.0,
2023-05-28,Main Lake Central,0.44,10.25,9.1,2.23,6.0,
2023-05-29,Main Lake Central,0.44,10.25,9.1,2.23,6.0,
2023-05-30,Main Lake Central,0.44,10.25,9.1,2.23,6.0,
2023-05-31,Main Lake Central,0.44,10.25,9.1,2.23,6.0,
2023-06-01,Main Lake Central,0.4,9.975,8.3,3.2849999999999993,4.9,
2023-06-02,Main Lake Central,0.36,9.7,7.5,4.34,3.8,
2023-06-03,Main Lake Central,0.36,9.7,7.5,4.34,3.8,
2023-06-04,Main Lake Central,0.36,9.7,7.5,4.34,3.8,
2023-06-05,Main Lake Central,0.36,9.7,7.5,4.34,3.8,
2023-06-06,Main Lake Central,0.36,9.7,7.5,4.34,3.8,
2023-06-07,Main Lake Central,0.36,9.7,7.5,4.34,3.8,
2023-06-08,Main Lake Central,0.36,9.7,7.5,4.34,3.8,
2023-06-09,Main Lake Central,0.36,9.7,7.5,4.34,3.8,
2023-06-10,Main Lake Central,0.36,9.7,7.5,4.34,3.8,
2023-06-11,Main Lake Central,0.36,9.7,7.5,4.34,3.8,
2023-06-12,Main Lake Central,0.36,9.7,7.5,4.34,3.8,
2023-06-13,Main Lake Central,0.36,9.7,7.5,4.34,3.8,
2023-06-14,Main Lake Central,0.36,9.7,7.5,4.34,3.8,
2023-06-15,Main Lake Central,,,,,,
2023-06-16,Main Lake Central,0.33499999999999996,12.3,8.149999999999999,3.77,,
2023-06-17,Main Lake Central,0.3475,12.675,7.649999999999999,5.6899999999999995,3.5,
2023-06-18,Main Lake Central,0.3475,12.675,7.649999999999999,5.6899999999999995,3.5,
2023-06-19,Main Lake Central,0.3475,12.675,7.649999999999999,5.6899999999999995,3.5,
2023-06-20,Main Lake Central,0.3475,12.675,7.649999999999999,5.6899999999999995,3.5,
2023-06-21,Main Lake Central,0.3475,12.675,7.649999999999999,5.6899999999999995,3.5,
2023-06-22,Main Lake Central,0.3516666666666666,11.683333333333332,7.099999999999999,4.7366666666666655,3.5,
2023-06-23,Main Lake Central,0.3516666666666666,11.683333333333332,7.099999999999999,4.7366666666666655,3.5,
2023-06-24,Main Lake Central,0.345,12.0,7.012499999999999,4.295,4.15,
2023-06-25,Main Lake Central,0.345,12.0,7.012499999999999,4.295,4.15,
2023-06-26,Main Lake Central,0.345,12.0,7.012499999999999,4.295,4.15,
2023-06-27,Main Lake Central,0.345,12.0,7.012499999999999,4.295,4.15,
2023-06-28,Main Lake Central,0.345,12.0,7.012499999999999,4.295,4.15,
2023-06-29,Main Lake Central,0.345,12.0,7.012499999999999,4.295,4.15,
2023-06-30,Main Lake Central,0.34833333333333333,11.9,6.633333333333333,4.47,4.15,
2023-07-01,Main Lake Central,0.34249999999999997,11.325,6.375,2.8999999999999995,4.8,
2023-07-02,Main Lake Central,0.34249999999999997,11.325,6.375,2.8999999999999995,4.8,
2023-07-03,Main Lake Central,0.34249999999999997,11.325,6.375,2.8999999999999995,4.8,
2023-07-04,Main Lake Central,0.34249999999999997,11.325,6.375,2.8999999999999995,4.8,
2023-07-05,Main Lake Central,0.34249999999999997,11.325,6.375,2.8999999999999995,4.8,
2023-07-06,Main Lake Central,0.32499999999999996,12.95,6.75,2.97,4.8,
2023-07-07,Main Lake Central,0.4125,15.075,7.925000000000001,5.489999999999998,4.8,
2023-07-08,Main Lake Central,0.5,17.2,9.1,8.01,,
2023-07-09,Main Lake Central,0.5,17.2,9.1,8.01,,
2023-07-10,Main Lake Central,0.5,17.2,9.1,8.01,,
2023-07-11,Main Lake Central,0.5,17.2,9.1,8.01,,
2023-07-12,Main Lake Central,0.5,17.2,9.1,8.01,,
2023-07-13,Main Lake Central,0.5,17.2,9.1,8.01,,
2023-07-14,Main Lake Central,0.5,17.2,9.1,8.01,,
2023-07-15,Main Lake Central,0.5,17.2,9.1,8.01,,
2023-07-16,Main Lake Central,0.5,17.2,9.1,8.01,,
2023-07-17,Main Lake Central,0.5,17.2,9.1,8.01,,
2023-07-18,Main Lake Central,0.5,17.2,9.1,8.01,,
2023-07-19,Main Lake Central,0.5,17.2,9.1,8.01,,
2023-07-20,Main Lake Central,0.45499999999999996,19.375,10.75,5.044999999999998,,
2023-07-21,Main Lake Central,0.41,21.549999999999997,12.4,2.08,,
2023-07-22,Main Lake Central,0.41,21.549999999999997,12.4,2.08,,
2023-07-23,Main Lake Central,0.41,21.549999999999997,12.4,2.08,,
2023-07-24,Main Lake Central,0.41,21.549999999999997,12.4,2.08,,
2023-07-25,Main Lake Central,0.38749999999999996,21.5,10.850000000000001,2.969999999999998,2.0,
2023-07-26,Main Lake Central,0.38749999999999996,21.5,10.850000000000001,2.969999999999998,2.0,
2023-07-27,Main Lake Central,0.38749999999999996,21.5,10.850000000000001,2.969999999999998,2.0,
2023-07-28,Main Lake Central,0.38749999999999996,21.5,10.850000000000001,2.969999999999998,2.0,
2023-07-29,Main Lake Central,0.38749999999999996,21.5,10.850000000000001,2.969999999999998,2.0,
2023-07-30,Main Lake Central,0.38749999999999996,21.5,10.850000000000001,2.969999999999998,2.0,
2023-07-31,Main Lake Central,0.38749999999999996,21.5,10.850000000000001,2.969999999999998,2.0,
2023-08-01,Main Lake Central,0.3733333333333333,19.183333333333334,11.350000000000001,3.219999999999999,2.0,
2023-08-02,Main Lake Central,0.3733333333333333,19.183333333333334,11.350000000000001,3.219999999999999,2.0,
2023-08-03,Main Lake Central,0.3466666666666667,15.200000000000001,9.516666666666667,7.326666666666665,2.1,
2023-08-04,Main Lake Central,0.3466666666666667,15.200000000000001,9.516666666666667,7.326666666666665,2.1,
2023-08-05,Main Lake Central,0.3466666666666667,15.200000000000001,9.516666666666667,7.326666666666665,2.1,
2023-08-06,Main Lake Central,0.3466666666666667,15.200000000000001,9.516666666666667,7.326666666666665,2.1,
2023-08-07,Main Lake Central,0.3466666666666667,15.200000000000001,9.516666666666667,7.326666666666665,2.1,
