vct_report_date,vct_region,vct_water_surface,vct_water_temp,vct_anabaena,vct_aphanizomenon,vct_microcystin,vct_oscillatoria,vct_day_of_year
2016-12-20,Main Lake North,,,,,,,354
2016-12-21,Main Lake North,,,,,,,355
2016-12-22,Main Lake North,,,,,,,356
2016-12-23,Main Lake North,,,,,,,357
2016-12-24,Main Lake North,,,,,,,358
2016-12-25,Main Lake North,,,,,,,359
2016-12-26,Main Lake North,,,,,,,360
2016-12-27,Main Lake North,,,,,,,361
2016-12-28,Main Lake North,,,,,,,362
2016-12-29,Main Lake North,,,,,,,363
2016-12-30,Main Lake North,,,,,,,364
2016-12-31,Main Lake North,,,,,,,365
2017-01-01,Main Lake North,,,,,,,0
2017-01-02,Main Lake North,,,,,,,1
2017-01-03,Main Lake North,,,,,,,2
2017-01-04,Main Lake North,,,,,,,3
2017-01-05,Main Lake North,,,,,,,4
2017-01-06,Main Lake North,,,,,,,5
2017-01-07,Main Lake North,,,,,,,6
2017-01-08,Main Lake North,,,,,,,7
2017-01-09,Main Lake North,,,,,,,8
2017-01-10,Main Lake North,,,,,,,9
2017-01-11,Main Lake North,,,,,,,10
2017-01-12,Main Lake North,,,,,,,11
2017-01-13,Main Lake North,,,,,,,12
2017-01-14,Main Lake North,,,,,,,13
2017-01-15,Main Lake North,,,,,,,14
2017-01-16,Main Lake North,,,,,,,15
2017-01-17,Main Lake North,,,,,,,16
2017-01-18,Main Lake North,,,,,,,17
2017-01-19,Main Lake North,,,,,,,18
2017-01-20,Main Lake North,,,,,,,19
2017-01-21,Main Lake North,,,,,,,20
2017-01-22,Main Lake North,,,,,,,21
2017-01-23,Main Lake North,,,,,,,22
2017-01-24,Main Lake North,,,,,,,23
2017-01-25,Main Lake North,,,,,,,24
2017-01-26,Main Lake North,,,,,,,25
2017-01-27,Main Lake North,,,,,,,26
2017-01-28,Main Lake North,,,,,,,27
2017-01-29,Main Lake North,,,,,,,28
2017-01-30,Main Lake North,,,,,,,29
2017-01-31,Main Lake North,,,,,,,30
2017-02-01,Main Lake North,,,,,,,31
2017-02-02,Main Lake North,,,,,,,32
2017-02-03,Main Lake North,,,,,,,33
2017-02-04,Main Lake North,,,,,,,34
2017-02-05,Main Lake North,,,,,,,35
2017-02-06,Main Lake North,,,,,,,36
2017-02-07,Main Lake North,,,,,,,37
2017-02-08,Main Lake North,,,,,,,38
2017-02-09,Main Lake North,,,,,,,39
2017-02-10,Main Lake North,,,,,,,40
2017-02-11,Main Lake North,,,,,,,41
2017-02-12,Main Lake North,,,,,,,42
2017-02-13,Main Lake North,,,,,,,43
2017-02-14,Main Lake North,,,,,,,44
2017-02-15,Main Lake North,,,,,,,45
2017-02-16,Main Lake North,,,,,,,46
2017-02-17,Main Lake North,,,,,,,47
2017-02-18,Main Lake North,,,,,,,48
2017-02-19,Main Lake North,,,,,,,49
2017-02-20,Main Lake North,,,,,,,50
2017-02-21,Main Lake North,,,,,,,51
2017-02-22,Main Lake North,,,,,,,52
2017-02-23,Main Lake North,,,,,,,53
2017-02-24,Main Lake North,,,,,,,54
2017-02-25,Main Lake North,,,,,,,55
2017-02-26,Main Lake North,,,,,,,56
2017-02-27,Main Lake North,,,,,,,57
2017-02-28,Main Lake North,,,,,,,58
2017-03-01,Main Lake North,,,,,,,59
2017-03-02,Main Lake North,,,,,,,60
2017-03-03,Main Lake North,,,,,,,61
2017-03-04,Main Lake North,,,,,,,62
2017-03-05,Main Lake North,,,,,,,63
2017-03-06,Main Lake North,,,,,,,64
2017-03-07,Main Lake North,,,,,,,65
2017-03-08,Main Lake North,,,,,,,66
2017-03-09,Main Lake North,,,,,,,67
2017-03-10,Main Lake North,,,,,,,68
2017-03-11,Main Lake North,,,,,,,69
2017-03-12,Main Lake North,,,,,,,70
2017-03-13,Main Lake North,,,,,,,71
2017-03-14,Main Lake North,,,,,,,72
2017-03-15,Main Lake North,,,,,,,73
2017-03-16,Main Lake North,,,,,,,74
2017-03-17,Main Lake North,,,,,,,75
2017-03-18,Main Lake North,,,,,,,76
2017-03-19,Main Lake North,,,,,,,77
2017-03-20,Main Lake North,,,,,,,78
2017-03-21,Main Lake North,,,,,,,79
2017-03-22,Main Lake North,,,,,,,80
2017-03-23,Main Lake North,,,,,,,81
2017-03-24,Main Lake North,,,,,,,82
2017-03-25,Main Lake North,,,,,,,83
2017-03-26,Main Lake North,,,,,,,84
2017-03-27,Main Lake North,,,,,,,85
2017-03-28,Main Lake North,,,,,,,86
2017-03-29,Main Lake North,,,,,,,87
2017-03-30,Main Lake North,,,,,,,88
2017-03-31,Main Lake North,,,,,,,89
2017-04-01,Main Lake North,,,,,,,90
2017-04-02,Main Lake North,,,,,,,91
2017-04-03,Main Lake North,,,,,,,92
2017-04-04,Main Lake North,,,,,,,93
2017-04-05,Main Lake North,,,,,,,94
2017-04-06,Main Lake North,,,,,,,95
2017-04-07,Main Lake North,,,,,,,96
2017-04-08,Main Lake North,,,,,,,97
2017-04-09,Main Lake North,,,,,,,98
2017-04-10,Main Lake North,,,,,,,99
2017-04-11,Main Lake North,,,,,,,100
2017-04-12,Main Lake North,,,,,,,101
2017-04-13,Main Lake North,,,,,,,102
2017-04-14,Main Lake North,,,,,,,103
2017-04-15,Main Lake North,,,,,,,104
2017-04-16,Main Lake North,,,,,,,105
2017-04-17,Main Lake North,,,,,,,106
2017-04-18,Main Lake North,,,,,,,107
2017-04-19,Main Lake North,,,,,,,108
2017-04-20,Main Lake North,,,,,,,109
2017-04-21,Main Lake North,,,,,,,110
2017-04-22,Main Lake North,,,,,,,111
2017-04-23,Main Lake North,,,,,,,112
2017-04-24,Main Lake North,,,,,,,113
2017-04-25,Main Lake North,,,,,,,114
2017-04-26,Main Lake North,,,,,,,115
2017-04-27,Main Lake North,,,,,,,116
2017-04-28,Main Lake North,,,,,,,117
2017-04-29,Main Lake North,,,,,,,118
2017-04-30,Main Lake North,,,,,,,119
2017-05-01,Main Lake North,,,,,,,120
2017-05-02,Main Lake North,,,,,,,121
2017-05-03,Main Lake North,,,,,,,122
2017-05-04,Main Lake North,,,,,,,123
2017-05-05,Main Lake North,,,,,,,124
2017-05-06,Main Lake North,,,,,,,125
2017-05-07,Main Lake North,,,,,,,126
2017-05-08,Main Lake North,,,,,,,127
2017-05-09,Main Lake North,,,,,,,128
2017-05-10,Main Lake North,,,,,,,129
2017-05-11,Main Lake North,,,,,,,130
2017-05-12,Main Lake North,,,,,,,131
2017-05-13,Main Lake North,,,,,,,132
2017-05-14,Main Lake North,,,,,,,133
2017-05-15,Main Lake North,,,,,,,134
2017-05-16,Main Lake North,,,,,,,135
2017-05-17,Main Lake North,,,,,,,136
2017-05-18,Main Lake North,,,,,,,137
2017-05-19,Main Lake North,,,,,,,138
2017-05-20,Main Lake North,,,,,,,139
2017-05-21,Main Lake North,,,,,,,140
2017-05-22,Main Lake North,,,,,,,141
2017-05-23,Main Lake North,,,,,,,142
2017-05-24,Main Lake North,,,,,,,143
2017-05-25,Main Lake North,,,,,,,144
2017-05-26,Main Lake North,,,,,,,145
2017-05-27,Main Lake North,,,,,,,146
2017-05-28,Main Lake North,,,,,,,147
2017-05-29,Main Lake North,,,,,,,148
2017-05-30,Main Lake North,,,,,,,149
2017-05-31,Main Lake North,,,,,,,150
2017-06-01,Main Lake North,,,,,,,151
2017-06-02,Main Lake North,,,,,,,152
2017-06-03,Main Lake North,,,,,,,153
2017-06-04,Main Lake North,,,,,,,154
2017-06-05,Main Lake North,,,,,,,155
2017-06-06,Main Lake North,,,,,,,156
2017-06-07,Main Lake North,,,,,,,157
2017-06-08,Main Lake North,,,,,,,158
2017-06-09,Main Lake North,,,,,,,159
2017-06-10,Main Lake North,,,,,,,160
2017-06-11,Main Lake North,,,,,,,161
2017-06-12,Main Lake North,,,,,,,162
2017-06-13,Main Lake North,1.0,,0.0,1.0,0.0,0.0,163
2017-06-14,Main Lake North,1.0,,0.0,1.0,0.0,0.0,164
2017-06-15,Main Lake North,1.0,,0.0,1.0,0.0,0.0,165
2017-06-16,Main Lake North,1.0,,0.0,1.0,0.0,0.0,166
2017-06-17,Main Lake North,1.0,,0.0,1.0,0.0,0.0,167
2017-06-18,Main Lake North,0.6666666666666666,63.0,0.0,1.0,0.0,0.0,168
2017-06-19,Main Lake North,0.6666666666666666,63.0,0.0,1.0,0.0,0.0,169
2017-06-20,Main Lake North,0.5,63.0,0.0,0.0,0.0,0.0,170
2017-06-21,Main Lake North,0.4444444444444444,64.16666666666666,0.0,0.0,0.0,0.0,171
2017-06-22,Main Lake North,0.16666666666666663,64.16666666666666,0.0,0.0,0.0,0.0,172
2017-06-23,Main Lake North,0.1111111111111111,64.1111111111111,0.0,0.0,0.0,0.0,173
2017-06-24,Main Lake North,0.08333333333333333,64.1111111111111,0.0,0.0,0.0,0.0,174
2017-06-25,Main Lake North,0.1111111111111111,64.66666666666666,0.0,0.0,0.0,0.0,175
2017-06-26,Main Lake North,0.5833333333333334,64.66666666666666,0.0,0.0,0.0,0.0,176
2017-06-27,Main Lake North,0.4666666666666667,64.66666666666666,0.0,0.0,0.0,0.0,177
2017-06-28,Main Lake North,0.6,66.0125,0.0,0.0,0.0,0.0,178
2017-06-29,Main Lake North,0.611111111111111,65.30833333333334,0.0,0.0,0.0,0.0,179
2017-06-30,Main Lake North,0.9444444444444443,65.9625,1.0,1.0,1.0,0.0,180
2017-07-01,Main Lake North,0.9444444444444443,66.97500000000001,1.0,1.0,1.0,0.0,181
2017-07-02,Main Lake North,0.9444444444444443,66.97500000000001,1.0,1.0,1.0,0.0,182
2017-07-03,Main Lake North,0.6944444444444443,66.97500000000001,1.0,1.0,1.0,0.0,183
2017-07-04,Main Lake North,0.861111111111111,67.23125,1.0,1.0,1.0,0.0,184
2017-07-05,Main Lake North,0.75,67.475,1.0,1.0,1.0,0.0,185
2017-07-06,Main Lake North,0.7222222222222222,69.0,1.0,1.0,1.0,0.0,186
2017-07-07,Main Lake North,0.47222222222222215,68.67999999999999,1.0,0.0,0.0,0.0,187
2017-07-08,Main Lake North,0.6944444444444443,69.21333333333334,1.0,0.0,0.0,0.0,188
2017-07-09,Main Lake North,0.6944444444444443,69.21333333333334,1.0,0.0,0.0,0.0,189
2017-07-10,Main Lake North,0.6666666666666666,69.21333333333334,1.0,0.0,0.0,0.0,190
2017-07-11,Main Lake North,0.5,69.51666666666667,1.0,0.0,0.0,0.0,191
2017-07-12,Main Lake North,0.5694444444444443,70.35,1.0,0.0,0.0,0.0,192
2017-07-13,Main Lake North,0.5277777777777777,71.4375,1.0,0.0,0.0,0.0,193
2017-07-14,Main Lake North,0.611111111111111,72.78333333333333,1.0,0.0,0.0,0.0,194
2017-07-15,Main Lake North,0.5555555555555555,71.11111111111111,1.0,0.0,0.0,0.0,195
2017-07-16,Main Lake North,0.47619047619047616,71.11111111111111,1.0,0.0,0.0,0.0,196
2017-07-17,Main Lake North,0.42857142857142855,71.11111111111111,1.0,0.0,0.0,0.0,197
2017-07-18,Main Lake North,0.47619047619047616,70.58333333333334,1.0,0.0,0.0,0.0,198
2017-07-19,Main Lake North,0.4404761904761904,71.20625,1.0,0.0,0.0,0.0,199
2017-07-20,Main Lake North,0.4523809523809524,70.86875,1.0,1.0,0.0,0.0,200
2017-07-21,Main Lake North,0.3095238095238096,71.995,1.0,1.0,0.0,0.0,201
2017-07-22,Main Lake North,0.3095238095238095,73.665,1.0,1.0,0.0,0.0,202
2017-07-23,Main Lake North,0.3611111111111111,73.665,1.0,1.0,0.0,0.0,203
2017-07-24,Main Lake North,0.3611111111111111,73.665,1.0,1.0,0.0,0.0,204
2017-07-25,Main Lake North,0.38888888888888884,74.83125000000001,1.0,1.0,0.0,0.0,205
2017-07-26,Main Lake North,0.3055555555555555,73.45833333333333,1.0,1.0,0.0,0.0,206
2017-07-27,Main Lake North,0.25,72.91666666666666,1.0,0.0,0.0,0.0,207
2017-07-28,Main Lake North,0.25,71.72222222222221,0.0,0.0,0.0,0.0,208
2017-07-29,Main Lake North,0.08333333333333333,70.05555555555554,0.0,0.0,0.0,0.0,209
2017-07-30,Main Lake North,0.08333333333333333,70.05555555555554,0.0,0.0,0.0,0.0,210
2017-07-31,Main Lake North,0.1,70.05555555555554,0.0,0.0,0.0,0.0,211
2017-08-01,Main Lake North,0.0,71.54166666666666,0.0,0.0,0.0,0.0,212
2017-08-02,Main Lake North,0.0,74.08333333333333,1.0,0.0,0.0,0.0,213
2017-08-03,Main Lake North,0.0,75.31875000000001,1.0,0.0,0.0,0.0,214
2017-08-04,Main Lake North,0.0,75.375,1.0,1.0,0.0,0.0,215
2017-08-05,Main Lake North,0.3,76.575,1.0,1.0,0.0,0.0,216
2017-08-06,Main Lake North,0.3,76.575,1.0,1.0,0.0,0.0,217
2017-08-07,Main Lake North,0.5833333333333334,76.575,1.0,1.0,0.0,0.0,218
2017-08-08,Main Lake North,0.5833333333333334,75.575,1.0,1.0,0.0,0.0,219
2017-08-09,Main Lake North,0.6166666666666667,74.655,1.0,1.0,0.0,0.0,220
2017-08-10,Main Lake North,0.74,74.375,1.0,1.0,0.0,0.0,221
2017-08-11,Main Lake North,0.9400000000000001,75.2,1.0,1.0,0.0,0.0,222
2017-08-12,Main Lake North,0.8400000000000001,74.2,1.0,1.0,0.0,0.0,223
2017-08-13,Main Lake North,0.8400000000000001,74.2,1.0,1.0,0.0,0.0,224
2017-08-14,Main Lake North,0.64,74.2,1.0,1.0,0.0,0.0,225
2017-08-15,Main Lake North,0.8400000000000001,74.7,1.0,1.0,0.0,0.0,226
2017-08-16,Main Lake North,1.0,74.46,1.0,1.0,0.0,0.0,227
2017-08-17,Main Lake North,1.0,74.46,1.0,1.0,0.0,0.0,228
2017-08-18,Main Lake North,0.9333333333333332,72.9475,0.0,0.0,0.0,0.0,229
2017-08-19,Main Lake North,1.1333333333333333,73.4475,0.0,0.0,0.0,0.0,230
2017-08-20,Main Lake North,1.1333333333333333,73.4475,0.0,0.0,0.0,0.0,231
2017-08-21,Main Lake North,1.1333333333333333,73.4475,0.0,0.0,0.0,0.0,232
2017-08-22,Main Lake North,1.0333333333333332,73.4475,1.0,1.0,0.0,0.0,233
2017-08-23,Main Lake North,1.0333333333333332,73.6025,1.0,1.0,0.0,0.0,234
2017-08-24,Main Lake North,1.0277777777777777,73.042,1.0,1.0,0.0,0.0,235
2017-08-25,Main Lake North,0.9166666666666666,73.09,1.0,1.0,0.0,0.0,236
2017-08-26,Main Lake North,0.6666666666666666,72.59,1.0,1.0,0.0,0.0,237
2017-08-27,Main Lake North,0.6666666666666666,72.59,1.0,1.0,0.0,0.0,238
2017-08-28,Main Lake North,0.5,72.59,1.0,1.0,0.0,0.0,239
2017-08-29,Main Lake North,0.4166666666666667,72.34,1.0,1.0,0.0,0.0,240
2017-08-30,Main Lake North,0.3055555555555555,71.82499999999999,1.0,1.0,0.0,0.0,241
2017-08-31,Main Lake North,0.13888888888888887,72.55,1.0,1.0,0.0,0.0,242
2017-09-01,Main Lake North,0.3055555555555555,72.55,1.0,1.0,0.0,0.0,243
2017-09-02,Main Lake North,0.2222222222222222,71.05,1.0,0.0,0.0,0.0,244
2017-09-03,Main Lake North,0.2222222222222222,71.05,1.0,0.0,0.0,0.0,245
2017-09-04,Main Lake North,0.26666666666666666,71.05,1.0,0.0,0.0,0.0,246
2017-09-05,Main Lake North,0.4666666666666666,70.8,1.0,0.0,0.0,0.0,247
2017-09-06,Main Lake North,0.4,69.1,0.0,0.0,0.0,0.0,248
2017-09-07,Main Lake North,0.5333333333333333,67.325,0.0,0.0,0.0,0.0,249
2017-09-08,Main Lake North,0.3333333333333333,67.325,0.0,0.0,0.0,0.0,250
2017-09-09,Main Lake North,0.5333333333333333,67.76666666666667,1.0,1.0,1.0,0.0,251
2017-09-10,Main Lake North,0.5333333333333333,67.76666666666667,1.0,1.0,1.0,0.0,252
2017-09-11,Main Lake North,0.4444444444444444,67.76666666666667,1.0,1.0,1.0,0.0,253
2017-09-12,Main Lake North,0.27777777777777773,66.76666666666667,1.0,1.0,1.0,0.0,254
2017-09-13,Main Lake North,0.31111111111111106,68.60000000000001,1.0,1.0,1.0,0.0,255
2017-09-14,Main Lake North,0.19999999999999996,69.60000000000001,1.0,1.0,1.0,0.0,256
2017-09-15,Main Lake North,0.19999999999999996,68.39999999999999,1.0,1.0,1.0,0.0,257
2017-09-16,Main Lake North,0.03333333333333332,69.85,1.0,1.0,0.0,0.0,258
2017-09-17,Main Lake North,0.03333333333333332,69.85,1.0,1.0,0.0,0.0,259
2017-09-18,Main Lake North,0.03999999999999998,69.85,1.0,1.0,0.0,0.0,260
2017-09-19,Main Lake North,0.03999999999999998,69.85,1.0,1.0,0.0,0.0,261
2017-09-20,Main Lake North,0.049999999999999975,71.26666666666667,1.0,1.0,0.0,0.0,262
2017-09-21,Main Lake North,0.25,71.26666666666667,1.0,1.0,0.0,0.0,263
2017-09-22,Main Lake North,0.45,71.99166666666667,0.0,0.0,0.0,0.0,264
2017-09-23,Main Lake North,0.5625,71.25555555555556,0.0,0.0,0.0,0.0,265
2017-09-24,Main Lake North,0.5625,71.25555555555556,0.0,0.0,0.0,0.0,266
2017-09-25,Main Lake North,0.5625,71.25555555555556,0.0,0.0,0.0,0.0,267
2017-09-26,Main Lake North,0.5625,72.25555555555555,0.0,0.0,0.0,0.0,268
2017-09-27,Main Lake North,0.625,69.63333333333333,1.0,1.0,1.0,0.0,269
2017-09-28,Main Lake North,0.375,69.975,1.0,1.0,1.0,0.0,270
2017-09-29,Main Lake North,0.375,71.375,1.0,1.0,1.0,0.0,271
2017-09-30,Main Lake North,0.375,71.375,1.0,1.0,1.0,0.0,272
2017-10-01,Main Lake North,0.3,70.7,1.0,1.0,1.0,0.0,273
2017-10-02,Main Lake North,0.25,70.7,1.0,1.0,1.0,0.0,274
2017-10-03,Main Lake North,0.3,70.625,1.0,1.0,1.0,0.0,275
2017-10-04,Main Lake North,0.6,71.16666666666667,0.0,0.0,0.0,0.0,276
2017-10-05,Main Lake North,0.75,71.25,0.0,0.0,0.0,0.0,277
2017-10-06,Main Lake North,0.6666666666666666,68.0,0.0,0.0,0.0,0.0,278
2017-10-07,Main Lake North,0.6666666666666666,68.0,0.0,0.0,0.0,0.0,279
2017-10-08,Main Lake North,1.0,,0.0,0.0,0.0,0.0,280
2017-10-09,Main Lake North,2.0,,0.0,0.0,0.0,0.0,281
2017-10-10,Main Lake North,2.0,,0.0,0.0,0.0,0.0,282
2017-10-11,Main Lake North,,,,,,,283
2017-10-12,Main Lake North,,,,,,,284
2017-10-13,Main Lake North,,,,,,,285
2017-10-14,Main Lake North,,,,,,,286
2017-10-15,Main Lake North,,,,,,,287
2017-10-16,Main Lake North,,,,,,,288
2017-10-17,Main Lake North,,,,,,,289
2017-10-18,Main Lake North,,,,,,,290
2017-10-19,Main Lake North,,,,,,,291
2017-10-20,Main Lake North,,,,,,,292
2017-10-21,Main Lake North,,,,,,,293
2017-10-22,Main Lake North,,,,,,,294
2017-10-23,Main Lake North,,,,,,,295
2017-10-24,Main Lake North,,,,,,,296
2017-10-25,Main Lake North,,,,,,,297
2017-10-26,Main Lake North,,,,,,,298
2017-10-27,Main Lake North,,,,,,,299
2017-10-28,Main Lake North,,,,,,,300
2017-10-29,Main Lake North,,,,,,,301
2017-10-30,Main Lake North,,,,,,,302
2017-10-31,Main Lake North,,,,,,,303
2017-11-01,Main Lake North,,,,,,,304
2017-11-02,Main Lake North,,,,,,,305
2017-11-03,Main Lake North,,,,,,,306
2017-11-04,Main Lake North,,,,,,,307
2017-11-05,Main Lake North,,,,,,,308
2017-11-06,Main Lake North,,,,,,,309
2017-11-07,Main Lake North,,,,,,,310
2017-11-08,Main Lake North,,,,,,,311
2017-11-09,Main Lake North,,,,,,,312
2017-11-10,Main Lake North,,,,,,,313
2017-11-11,Main Lake North,,,,,,,314
2017-11-12,Main Lake North,,,,,,,315
2017-11-13,Main Lake North,,,,,,,316
2017-11-14,Main Lake North,,,,,,,317
2017-11-15,Main Lake North,,,,,,,318
2017-11-16,Main Lake North,,,,,,,319
2017-11-17,Main Lake North,,,,,,,320
2017-11-18,Main Lake North,,,,,,,321
2017-11-19,Main Lake North,,,,,,,322
2017-11-20,Main Lake North,,,,,,,323
2017-11-21,Main Lake North,,,,,,,324
2017-11-22,Main Lake North,,,,,,,325
2017-11-23,Main Lake North,,,,,,,326
2017-11-24,Main Lake North,,,,,,,327
2017-11-25,Main Lake North,,,,,,,328
2017-11-26,Main Lake North,,,,,,,329
2017-11-27,Main Lake North,,,,,,,330
2017-11-28,Main Lake North,,,,,,,331
2017-11-29,Main Lake North,,,,,,,332
2017-11-30,Main Lake North,,,,,,,333
2017-12-01,Main Lake North,,,,,,,334
2017-12-02,Main Lake North,,,,,,,335
2017-12-03,Main Lake North,,,,,,,336
2017-12-04,Main Lake North,,,,,,,337
2017-12-05,Main Lake North,,,,,,,338
2017-12-06,Main Lake North,,,,,,,339
2017-12-07,Main Lake North,,,,,,,340
2017-12-08,Main Lake North,,,,,,,341
2017-12-09,Main Lake North,,,,,,,342
2017-12-10,Main Lake North,,,,,,,343
2017-12-11,Main Lake North,,,,,,,344
2017-12-12,Main Lake North,,,,,,,345
2017-12-13,Main Lake North,,,,,,,346
2017-12-14,Main Lake North,,,,,,,347
2017-12-15,Main Lake North,,,,,,,348
2017-12-16,Main Lake North,,,,,,,349
2017-12-17,Main Lake North,,,,,,,350
2017-12-18,Main Lake North,,,,,,,351
2017-12-19,Main Lake North,,,,,,,352
2017-12-20,Main Lake North,,,,,,,353
2017-12-21,Main Lake North,,,,,,,354
2017-12-22,Main Lake North,,,,,,,355
2017-12-23,Main Lake North,,,,,,,356
2017-12-24,Main Lake North,,,,,,,357
2017-12-25,Main Lake North,,,,,,,358
2017-12-26,Main Lake North,,,,,,,359
2017-12-27,Main Lake North,,,,,,,360
2017-12-28,Main Lake North,,,,,,,361
2017-12-29,Main Lake North,,,,,,,362
2017-12-30,Main Lake North,,,,,,,363
2017-12-31,Main Lake North,,,,,,,364
2018-01-01,Main Lake North,,,,,,,0
2018-01-02,Main Lake North,,,,,,,1
2018-01-03,Main Lake North,,,,,,,2
2018-01-04,Main Lake North,,,,,,,3
2018-01-05,Main Lake North,,,,,,,4
2018-01-06,Main Lake North,,,,,,,5
2018-01-07,Main Lake North,,,,,,,6
2018-01-08,Main Lake North,,,,,,,7
2018-01-09,Main Lake North,,,,,,,8
2018-01-10,Main Lake North,,,,,,,9
2018-01-11,Main Lake North,,,,,,,10
2018-01-12,Main Lake North,,,,,,,11
2018-01-13,Main Lake North,,,,,,,12
2018-01-14,Main Lake North,,,,,,,13
2018-01-15,Main Lake North,,,,,,,14
2018-01-16,Main Lake North,,,,,,,15
2018-01-17,Main Lake North,,,,,,,16
2018-01-18,Main Lake North,,,,,,,17
2018-01-19,Main Lake North,,,,,,,18
2018-01-20,Main Lake North,,,,,,,19
2018-01-21,Main Lake North,,,,,,,20
2018-01-22,Main Lake North,,,,,,,21
2018-01-23,Main Lake North,,,,,,,22
2018-01-24,Main Lake North,,,,,,,23
2018-01-25,Main Lake North,,,,,,,24
2018-01-26,Main Lake North,,,,,,,25
2018-01-27,Main Lake North,,,,,,,26
2018-01-28,Main Lake North,,,,,,,27
2018-01-29,Main Lake North,,,,,,,28
2018-01-30,Main Lake North,,,,,,,29
2018-01-31,Main Lake North,,,,,,,30
2018-02-01,Main Lake North,,,,,,,31
2018-02-02,Main Lake North,,,,,,,32
2018-02-03,Main Lake North,,,,,,,33
2018-02-04,Main Lake North,,,,,,,34
2018-02-05,Main Lake North,,,,,,,35
2018-02-06,Main Lake North,,,,,,,36
2018-02-07,Main Lake North,,,,,,,37
2018-02-08,Main Lake North,,,,,,,38
2018-02-09,Main Lake North,,,,,,,39
2018-02-10,Main Lake North,,,,,,,40
2018-02-11,Main Lake North,,,,,,,41
2018-02-12,Main Lake North,,,,,,,42
2018-02-13,Main Lake North,,,,,,,43
2018-02-14,Main Lake North,,,,,,,44
2018-02-15,Main Lake North,,,,,,,45
2018-02-16,Main Lake North,,,,,,,46
2018-02-17,Main Lake North,,,,,,,47
2018-02-18,Main Lake North,,,,,,,48
2018-02-19,Main Lake North,,,,,,,49
2018-02-20,Main Lake North,,,,,,,50
2018-02-21,Main Lake North,,,,,,,51
2018-02-22,Main Lake North,,,,,,,52
2018-02-23,Main Lake North,,,,,,,53
2018-02-24,Main Lake North,,,,,,,54
2018-02-25,Main Lake North,,,,,,,55
2018-02-26,Main Lake North,,,,,,,56
2018-02-27,Main Lake North,,,,,,,57
2018-02-28,Main Lake North,,,,,,,58
2018-03-01,Main Lake North,,,,,,,59
2018-03-02,Main Lake North,,,,,,,60
2018-03-03,Main Lake North,,,,,,,61
2018-03-04,Main Lake North,,,,,,,62
2018-03-05,Main Lake North,,,,,,,63
2018-03-06,Main Lake North,,,,,,,64
2018-03-07,Main Lake North,,,,,,,65
2018-03-08,Main Lake North,,,,,,,66
2018-03-09,Main Lake North,,,,,,,67
2018-03-10,Main Lake North,,,,,,,68
2018-03-11,Main Lake North,,,,,,,69
2018-03-12,Main Lake North,,,,,,,70
2018-03-13,Main Lake North,,,,,,,71
2018-03-14,Main Lake North,,,,,,,72
2018-03-15,Main Lake North,,,,,,,73
2018-03-16,Main Lake North,,,,,,,74
2018-03-17,Main Lake North,,,,,,,75
2018-03-18,Main Lake North,,,,,,,76
2018-03-19,Main Lake North,,,,,,,77
2018-03-20,Main Lake North,,,,,,,78
2018-03-21,Main Lake North,,,,,,,79
2018-03-22,Main Lake North,,,,,,,80
2018-03-23,Main Lake North,,,,,,,81
2018-03-24,Main Lake North,,,,,,,82
2018-03-25,Main Lake North,,,,,,,83
2018-03-26,Main Lake North,,,,,,,84
2018-03-27,Main Lake North,,,,,,,85
2018-03-28,Main Lake North,,,,,,,86
2018-03-29,Main Lake North,,,,,,,87
2018-03-30,Main Lake North,,,,,,,88
2018-03-31,Main Lake North,,,,,,,89
2018-04-01,Main Lake North,,,,,,,90
2018-04-02,Main Lake North,,,,,,,91
2018-04-03,Main Lake North,,,,,,,92
2018-04-04,Main Lake North,,,,,,,93
2018-04-05,Main Lake North,,,,,,,94
2018-04-06,Main Lake North,,,,,,,95
2018-04-07,Main Lake North,,,,,,,96
2018-04-08,Main Lake North,,,,,,,97
2018-04-09,Main Lake North,,,,,,,98
2018-04-10,Main Lake North,,,,,,,99
2018-04-11,Main Lake North,,,,,,,100
2018-04-12,Main Lake North,,,,,,,101
2018-04-13,Main Lake North,,,,,,,102
2018-04-14,Main Lake North,,,,,,,103
2018-04-15,Main Lake North,,,,,,,104
2018-04-16,Main Lake North,,,,,,,105
2018-04-17,Main Lake North,,,,,,,106
2018-04-18,Main Lake North,,,,,,,107
2018-04-19,Main Lake North,,,,,,,108
2018-04-20,Main Lake North,,,,,,,109
2018-04-21,Main Lake North,,,,,,,110
2018-04-22,Main Lake North,,,,,,,111
2018-04-23,Main Lake North,,,,,,,112
2018-04-24,Main Lake North,,,,,,,113
2018-04-25,Main Lake North,,,,,,,114
2018-04-26,Main Lake North,,,,,,,115
2018-04-27,Main Lake North,,,,,,,116
2018-04-28,Main Lake North,,,,,,,117
